Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
22/11/24,bogotá,Tablet-Estándar-8GB,776.93,1,776.93,Irene Saldivar,isabel20@macias.org,df7beeeb-1466-45c0-b687-7861cff4c459
23/11/24,CALI,Tablet-Pro-16GB,405.62,4,"1,622.48",Ángel Davila,lomelivictoria@alvarez-olivo.org,4466335e-c645-4d4b-a152-4044038bf97c
23/11/24,Guadalajara,Teléfono-Gama alta-8GB,,3,"4,978.62",Ing. Amanda Prado,ursulaespinoza@de.info,a60e107a-d3cc-46c7-9a8e-b0aa9cfa7817
23/11/24,Ciudad de Mexico,Tablet-Mini-8GB,1848.95,3,"5,546.85",Berta Tania Méndez Lebron,clozada@vela.biz,569d9a75-753b-41b8-9540-1368ec0acbe5
23/11/24,Guadalajara,Tablet-Pro-8GB,793.75,1,793.75,Guillermo Diana Curiel Verdugo,sara48@gmail.com,f76306ca-536d-4c20-8a36-77c9fc49afc0
23/11/24,CALI,Laptop-Oficina-32GB,919.27,2,"1,838.54",Hilda Vergara Tirado,martin48@farias-huerta.com,d8b5d3e5-0632-4dbf-9b3c-2094a15de8e8
23/11/24,CALI,Teléfono-Gama media-32GB,807.71,3,"2,423.13",Camilo Eric Medina,bernaberenteria@hotmail.com,89fcd453-c6b3-469a-96fa-b54ec64f874f
23/11/24,bogotá,Laptop-Gaming-8GB,1768.49,2,"3,536.98",Emilio Campos Grijalva,ojaimes@yahoo.com,4c0c62c7-01f1-4c1a-be44-12a93c7d2e39
23/11/24,Medellín,Auriculares-Con cable-16GB,2009.76,1,"2,009.76",Monica Cristal Chacon Candelaria,sierravictoria@yahoo.com,838f9377-c59f-4f9a-a769-8126696776e4
23/11/24,CALI,Tablet-Pro-16GB,72.37,4,289.48,Emiliano Violeta Anguiano Paz,verdugooswaldo@industrias.org,0c6b7809-83fa-4fe8-ae0d-766b000834e5
24/11/24,bogotá,Auriculares-Cancelación de ruido-4GB,443.81,1,443.81,Oswaldo Trujillo Torrez,bravodiego@zayas.info,873e756f-1f4a-4de6-90ff-4cb697b1e8fe
24/11/24,monterrey,Laptop-Oficina-4GB,1628.77,4,"6,515.08",Nadia Pérez Medina,eduardo52@grupo.info,a5740e45-38d1-421a-8d38-8a6d427463c6
24/11/24,Ciudad de Mexico,Auriculares-Bluetooth-32GB,1752.21,4,"7,008.84",José Luis Ana María Robledo Cortés,liliana23@despacho.com,055f940c-62c7-485e-a8a9-6e6970c4bd9d
24/11/24,CALI,Laptop-Oficina-16GB,649.99,2,"1,299.98",Ing. Bruno Miranda,villarealana-luisa@aviles.org,2a34b394-3a83-4acf-a98b-738080cc0de3
24/11/24,Ciudad de Mexico,Laptop-Ultraliviana-4GB,1768.85,5,"8,844.25",Barbara Urrutia Palacios,peresguadalupe@laboratorios.info,b138908b-b0cd-458c-9da0-707f94b0ffcd
24/11/24,CALI,Teléfono-Gama media-4GB,103.69,5,518.45,Ivan Amaya,leticiajurado@yahoo.com,f055f3a8-2041-4c8b-a2df-fc620ea22103
24/11/24,bogotá,Tablet-Mini-4GB,2028.12,5,"10,140.60",Alma Leonel Morales Anguiano,de-la-cruzisabel@grupo.com,3f395849-b4c1-4e2b-9b2f-e88f10b94e05
24/11/24,bogotá,Tablet-Mini-4GB,428.02,3,"1,284.06",David José Luis Espinosa Alonso,karlavillegas@urias.com,fdba0744-ad19-42dc-a09e-8fc306cf7732
24/11/24,monterrey,Teléfono-Gama alta-4GB,1880.14,1,"1,880.14",Alonso Gutiérrez Gonzales,vdavila@gmail.com,8ea7037d-ea94-41a9-96b7-83c29d8264c3
25/11/24,Medellín,Auriculares-Con cable-16GB,1061.61,1,"1,061.61",Lic. Luz de la Garza,esparta94@gmail.com,b76b9aa0-31e3-4e6d-905f-d7fc227d629a
25/11/24,Guadalajara,Auriculares-Bluetooth-16GB,564.69,2,"1,129.38",Alonso Paola Rocha,ujasso@olivares.com,8588db90-3e5f-471e-8500-c89cbc6d1623
25/11/24,bogotá,Tel√©fono-Gama media-8GB,1847.8,3,"5,543.40",Andrea Almaraz Barajas,feliperolon@hotmail.com,2f83c135-17e5-4888-8b31-f505c0170e5e
25/11/24,CALI,Auriculares-Con cable-16GB,2476.21,5,"12,381.05",Natalia Carmen Madrid,jaimerenteria@despacho.com,30697ee3-c6f1-4277-b269-c3c951095f84
25/11/24,monterrey,Auriculares-Con cable-32GB ,1155.26,4,"4,621.04",Bruno Hernan Rivero,noemirivera@hotmail.com,8018872a-4ec4-4b51-8563-8d9d85f09396
25/11/24,Ciudad de Mexico,Tablet-Pro-4GB,1022.39,2,"2,044.78",Sessa Blanco,navarretenelly@yahoo.com,b5b62540-d5f3-4cd3-bdd3-48312389c2db
25/11/24,Ciudad de Mexico,Tablet-Pro-16GB,110.53,5,552.65,Mtro. Alberto Calvillo,carvajalesmeralda@gmail.com,ac1d0457-8737-4d32-adc3-08dc6711b75b
25/11/24,Medellín,Tel√©fono-Gama media-8GB,1453.6,4,"5,814.40",Patricio Abigail Meza,ocasiofrancisco-javier@yahoo.com,8a373805-0041-447e-8540-70bded3c26c5
25/11/24,Medellín,Auriculares-Bluetooth-8GB,2062.25,3,"6,186.75",María Renato Ochoa Aguilera,pde-jesus@yahoo.com,aeae3ab8-cc1b-48bb-8dc8-c1ece4d21277
25/11/24,monterrey,Teléfono-Gama baja-16GB,1083.45,5,"5,417.25",María Gonzalez,zoeguevara@hotmail.com,3820b6cc-8345-41e5-85aa-bd7f843a64c7
25/11/24,bogotá,Tablet-Mini-4GB,2488.53,1,"2,488.53",Dalia Cornelio Treviño de la O,rvillanueva@gmail.com,86e77ae0-7bda-40b1-a21d-bd010a7db5de
25/11/24,CALI,Tablet-Mini-32GB,2068.34,2,"4,136.68",Soledad Yeni Gonzales,marco-antonioverduzco@yahoo.com,27424277-2200-4cc7-a0af-4c423a089f4b
25/11/24,bogotá,Teléfono-Gama baja-4GB,1390.26,1,"1,390.26",Benito Montañez,etoledo@gmail.com,32755cad-98f9-4eda-8888-7def2a0dd965
25/11/24,Ciudad de Mexico,Auriculares-Bluetooth-8GB,1438.41,4,"5,753.64",Abril Rolando Cardona,estefania56@marrero.com,1e7c8a1d-abaf-4fac-be1b-22c8312a6026
26/11/24,monterrey,Tablet-Estándar-32GB,2229.46,3,"6,688.38",Paola Leyva Maestas,reynaldogaribay@hotmail.com,dafa21d9-a2ea-4867-b143-31f8243c024c
26/11/24,Medellín,Tablet-Mini-4GB,324.09,2,648.18,Diana Garza Alfaro,igalvez@teran-pizarro.net,fd7d838f-61fb-4072-8a90-c3d1b393f61b
26/11/24,CALI,Tablet-Pro-8GB,664.21,1,664.21,Silvano Alvaro Enríquez Pineda,gonzalocarrero@proyectos.com,9643a7f2-7f1e-4f3a-b67a-e4db4ac513f7
26/11/24,Ciudad de Mexico,Auriculares-Cancelación de ruido-4GB,412.36,4,"1,649.44",Trinidad Holguín Bustamante,uarroyo@manzanares.biz,009ae06d-cf99-467d-9ca4-a01697f72e27
26/11/24,Medellín,Laptop-Ultraliviana-16GB,1247.08,1,"1,247.08",Carmen Elvira Medina,esparta21@yahoo.com,922204f6-79f1-49ba-ab4c-25b2f7427397
26/11/24,bogotá,Teléfono-Gama alta-16GB,252.24,5,"1,261.20",Karla Amelia Garrido Zedillo,abril49@yahoo.com,5d45490d-e212-40da-9db3-7fe81d466e5d
26/11/24,Ciudad de Mexico,Teléfono-Gama media-4GB,1519.67,4,"6,078.68",Victoria Galvan,cornejocornelio@despacho.org,c95e92f7-8dde-45fb-8837-d183a4786431
26/11/24,bogotá,Auriculares-Con cable-4GB,488.25,5,"2,441.25",Sr(a). Juana Rangel,salvador03@gmail.com,165472a7-d6ca-4fd8-9f05-0a98ddac11f5
26/11/24,bogotá,Teléfono-Gama media-32GB,2210.34,3,"6,631.02",Conchita Barrientos Olvera,elvira67@grijalva.com,03e2d336-f9ca-4b38-a731-4fc42de09dfd
26/11/24,Ciudad de Mexico,Laptop-Oficina-8GB,1892.73,5,"9,463.65",Mtro. Débora Escamilla,malaveluz@yahoo.com,1e54c09b-4c64-4a56-be8d-61e1318d7de9
27/11/24,monterrey,Laptop-Gaming-4GB,788.6,4,"3,154.40",Blanca Galarza,del-vallenatividad@zuniga-carrasco.com,67b79c05-b522-4593-8812-0d7f9fe8aead
27/11/24,Medellín,Teléfono-Gama media-32GB,1219.75,2,"2,439.50",Dr. Isabela Amador,maria-teresa56@valle.com,2a1cc810-f23f-44be-ad5d-2c2061de3b67
27/11/24,monterrey,Tablet-Estándar-8GB,2014.33,4,"8,057.32",Ivan Fuentes Fierro,indiraarroyo@gmail.com,94019fc0-5f8a-4f46-b07d-b18f9ed2fb2d
27/11/24,Ciudad de Mexico,Auriculares-Con cable-8GB,1804.11,4,"7,216.44",Omar Nelly Gamboa,vcervantez@matos-villagomez.biz,acec8856-d263-466f-b05c-84bd5b847fc1
27/11/24,bogotá,Laptop-Gaming-8GB,764.41,3,"2,293.23",Eloy Jaime Mercado Roldan,jose-manuel14@madera-arenas.com,54483220-8340-4be3-b6c6-51347b1f367c
27/11/24,monterrey,Auriculares-Con cable-32GB,1713.18,2,"3,426.36",Gregorio Cristal Amaya Zelaya,oliviamaestas@club.biz,f4ecf59b-ae01-485b-a05f-b80aa788d151
27/11/24,Ciudad de Mexico,Tablet-Estándar-4GB,1160.86,4,"4,643.44",José Carlos Rojo Paez,beatriz73@yahoo.com,6f429ee1-fdee-4a46-88b6-217e010bf7ca
27/11/24,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,2160.65,3,"6,481.95",Nayeli Abrego,julio55@yahoo.com,f6a4c26a-3865-4f58-99c7-07d8e2ca6da0
28/11/24,TULUM,Teléfono-Gama alta-16GB,2297.62,4,"9,190.48",Asuncion Rebeca Rivero,rosalia18@gmail.com,dba5fcd9-c9cd-46ba-a785-12d580ffe57a
28/11/24,bogotá,Tablet-Estándar-16GB,1795.59,5,"8,977.95",Sr(a). Armando Carreon,del-vallejorge@paz.biz,018fc11e-35bf-41a6-9c2e-0fe1cb9dcb9b
28/11/24,Ciudad de Mexico,Auriculares-Cancelación de ruido-8GB,2087.73,1,,Inés Griego Lemus,de-andavicente@robles.com,14ad0f9b-ea8e-437c-b3d9-d3b4ddd90518
28/11/24,monterrey,Laptop-Oficina-4GB,1168.3,3,"3,504.90",Santiago Perla Carrero,maderaoliver@yahoo.com,6a2ef805-75fa-4c53-b30f-57c35a82c2a4
28/11/24,monterrey,Auriculares-Bluetooth-32GB,1654.16,1,"1,654.16",Benjamín Octavio Gaona,armando09@gmail.com,b4335591-8cf2-4447-be7b-0390e7645fec
28/11/24,monterrey,Tablet-Estándar-16GB,563.92,2,"1,127.84",Dr. Lucas Barela,antoniabarela@despacho.net,f0651ccf-cec5-4eb0-881b-198e786e21cc
28/11/24,CALI,Tablet-Pro-8GB,684.7,5,"3,423.50",Dr. Adela Alcala,ymayorga@gmail.com,b402f6a3-5340-4177-a05b-5f6189a1ccf6
28/11/24,Guadalajara,Auriculares-Bluetooth-4GB,1496.64,2,"2,993.28",Magdalena Carlota Pérez,wulloa@industrias.com,76479ec1-d623-4c0b-afe8-94ed5d2b1841
29/11/24,Guadalajara,Tablet-Estándar-4GB,337.5,5,"1,687.50",Silvano Villanueva Alcaraz,nunezmanuel@yahoo.com,da98ee54-efa1-4a37-a44f-16e69c8a3769
29/11/24,Guadalajara,Tablet-Pro-32GB,251.95,5,"1,259.75",Blanca Gabriela Arenas,ltapia@hotmail.com,53cd2e8b-92e5-4411-a0ca-9f936ff0be49
29/11/24,Ciudad de Mexico,Auriculares-Con cable-16GB,568.57,3,"1,705.71",Natividad Fernando Gastélum,ibarraza@hotmail.com,30a44076-ebcc-4c8b-8064-9e1a18718512
29/11/24,monterrey,Laptop-Gaming-4GB ,1491.36,2,"2,982.72",Víctor Anguiano,felipede-la-rosa@arredondo-hinojosa.net,74e91e22-a440-4514-996c-da314a1c94c0
29/11/24,CALI,Laptop-Ultraliviana-4GB,1083.91,3,"3,251.73",Ofelia Francisco Javier Rojas,reinasegovia@hotmail.com,915c486d-4ef1-4e6b-953c-b179a8d2ba80
29/11/24,monterrey,Tablet-Estándar-8GB,2254.91,4,"9,019.64",Ing. Marcela Linares,noriegasara@uribe.com,294b26f6-bf81-4c20-9d69-4b0d99e6fdc0
29/11/24,Ciudad de Mexico,Laptop-Oficina-32GB,1615.43,5,"8,077.15",Lic. Cristobal Ortega,halfaro@despacho.com,b73ffa14-dae4-45da-b61f-6c3f7f80a89e
29/11/24,CALI,Auriculares-Bluetooth-8GB,411.02,1,411.02,Fidel Mateo Parra Ulloa,cardonapascual@industrias.info,348f55a1-ec49-4749-b0f2-d28f1d6587c1
30/11/24,Guadalajara,Tablet-Pro-32GB,1109.64,3,,Ing. Esteban Curiel,juliavergara@barraza.info,6d6dc8da-1c46-48a9-9864-d6731b144bc7
30/11/24,Medellín,Laptop-Oficina-16GB,2256.04,5,"11,280.20",Gabino Barrera Quiroz,razoraul@yahoo.com,02858336-ce07-4437-8326-04e65dd55fe4
30/11/24,Ciudad de Mexico,Laptop-Gaming-32GB,616.36,4,"2,465.44",Ing. Georgina Preciado,jmacias@salazar.com,fa63cc57-bb9c-4785-aff8-0c7c326b44bd
30/11/24,monterrey,Tablet-Estándar-4GB,206.29,4,825.16,José Eduardo Conchita Barrientos Pulido,hector75@despacho.org,45b7faf6-5799-4708-8c79-9b6b478ccfc3
30/11/24,Medellín,Auriculares-Con cable-8GB,890.66,1,890.66,Lucía Irma Zúñiga,quirozcristina@hotmail.com,03e4dd2e-3e51-4d0d-a880-eb30ad369498
30/11/24,CALI,Laptop-Ultraliviana-8GB,1208.42,3,"3,625.26",Gilberto Mitzy Aguirre Macías,adelafierro@resendez.com,853315fd-3f57-4c4d-b1c0-63876571d6be
30/11/24,monterrey,Tablet-Pro-4GB ,2148.99,5,"10,744.95",Ing. Catalina Montenegro,socorrocolunga@rosales-caraballo.com,0b7c1304-c2c5-4050-9b73-fd7e7c4c1936
30/11/24,Medellín,Laptop-Oficina-4GB,1560.05,1,"1,560.05",Alicia Agustín Piña,melgarbenjamin@laboratorios.com,586df37b-bacf-4952-94e8-20049c50d537
1/12/24,  Guadalajara,Tablet-Mini-4GB,1114.1,3,"3,342.30",Karla Pineda Arriaga,acabrera@yahoo.com,35bff7d1-834a-47b1-8627-e9ce0847bae9
1/12/24,Ciudad de Mexico,Tablet-Estándar-8GB,2261.15,1,"2,261.15",Marco Antonio Mercado Henríquez,grobledo@gmail.com,6c9a8394-7c0d-49dd-814c-cdca8e78dbd5
1/12/24,Ciudad de Mexico,Laptop-Oficina-4GB,157.89,1,157.89,Sr(a). Jos Venegas,qguajardo@gmail.com,f6a5ccaa-f8db-4293-9b11-932f3470afdf
1/12/24,bogotá,Auriculares-Cancelaci√≥n de ruido-16GB,2060.35,3,"6,181.05",Ana María Verdugo Pichardo,epaez@yahoo.com,1cc3a12d-c04b-4839-a053-31d0fce65570
2/12/24,GUADALAJARA,Tablet-Mini-16GB,218.94,3,656.82,Omar Casares Benavídez,humberto17@tapia.com,be2593fe-882a-47b4-84fb-96d56973714b
2/12/24,bogotá,Teléfono-Gama baja-4GB,78.53,2,157.06,Mario Fidel Laureano Castro,amadorgarza@yahoo.com,e00df3f6-aa51-4a6d-bf1d-36462af123a2
3/12/24,Medellín,Laptop-Gaming-32GB,2294.28,1,"2,294.28",Hilda Razo Lerma,salvadorsuarez@gmail.com,5eb1511c-6bde-49b4-b1e9-39aeeca914bc
3/12/24,GUADALAJARA,Teléfono-Gama media-4GB,90.89,1,90.89,José Emilio Herrera Sanabria,silviafrias@hotmail.com,43bdd060-f236-479e-81bb-97be1c5dc7be
3/12/24,Ciudad de Mexico,Auriculares-Con cable-8GB,1464.04,4,"5,856.16",Marisol Veronica Velasquez,lilianaamaya@rangel.com,c331b5bf-7dc0-44f3-bbc6-33242970d6bd
3/12/24,CALI,Laptop-Ultraliviana-8GB,690.26,4,"2,761.04",Sr(a). Alta  Gracia Espino,montanoreina@navarrete-botello.net,2c43e82b-a86a-44f0-a9c7-359db0ff3d83
4/12/24,CALI,Tablet-Pro-16GB,1902.94,4,"7,611.76",Laura Baez,ivonnearmendariz@club.com,7a27100e-236d-45f0-952e-b7c838d737a2
4/12/24,Guadalajara,Auriculares-Con cable-4GB,2281.58,1,"2,281.58",Mateo Raúl Sosa Arreola,asuncionquintero@hotmail.com,25b223d6-04b8-478f-9246-79edbe8738eb
4/12/24,Medellín,Auriculares-Bluetooth-32GB,1019.3,4,"4,077.20",Aldo Fonseca,dpolanco@industrias.com,8ccc7ee3-b4a6-404a-9faf-787343dc06f2
4/12/24,TULUM,Teléfono-Gama alta-16GB,1113.91,2,"2,227.82",Abigail Castillo,flavio50@proyectos.com,4d39c9a6-3193-454d-9981-2f01cdfb6409
5/12/24,Guadalajara,Tablet-Mini-32GB,2246.48,1,"2,246.48",Hilda Monica Acuña Zedillo,lhidalgo@yahoo.com,6d865eac-7ee1-4c9f-bf09-98a0163a585b
5/12/24,Ciudad de Mexico,Tablet-Mini-4GB,496.1,3,"1,488.30",Mauricio Oquendo Bustos,yalba@corporacin.com,36d91d20-825b-4909-9326-ca55a5ba261f
5/12/24,monterrey,Tablet-Mini-16GB,1005.46,5,"5,027.30",Hernan Rael,omarin@grupo.info,ce0567fa-7e48-43a0-a5b7-07aa5cc439d0
5/12/24,Guadalajara,Auriculares-Cancelación de ruido-4GB,379.11,1,379.11,Esther Duran,canalesgraciela@merino.net,302bfa8d-a0d2-49bf-ba0e-92515d5d4911
5/12/24,CALI,Tablet-Pro-16GB,1742.12,4,"6,968.48",Lourdes Reyes Valladares,calderontania@hotmail.com,32a2277a-2bbc-47d0-9874-fcd6195b5e16
6/12/24,Medellín,Teléfono-Gama baja-8GB,1143.24,2,"2,286.48",Elias Dulce Figueroa,ycabrera@yahoo.com,261f24e0-0c30-40fa-92d3-3c013d335e1f
6/12/24,monterrey,Laptop-Ultraliviana-32GB,,1,"1,955.27",Cristal Leticia Varela Soliz,marisoldiaz@gmail.com,bc41d301-8342-4b13-a0a6-0094760ae37b
6/12/24,bogotá,Auriculares-Con cable-4GB,1440.56,1,"1,440.56",Martín Sara Verduzco,susanarodrigez@granado-mora.com,b21c5672-3d61-481e-bd82-6e363e042060
7/12/24,monterrey,Laptop-Gaming-4GB,1636.89,2,"3,273.78",Rodrigo Yeni Avilés,juan-carlos48@del.info,fa21bde8-c128-4e66-83c3-a35891b527e7
7/12/24,CALI,Laptop-Oficina-32GB,979.2,5,"4,896.00",Eugenia Zambrano Casas,esteban25@hotmail.com,ae03b614-5581-49d6-bb73-db61d22a7b6c
7/12/24,Ciudad de Mexico,Tablet-Pro-32GB,1566.88,3,"4,700.64",Dr. Felix Pizarro,elena24@despacho.info,eec053a4-5ae1-415f-b30f-845523ab472b
8/12/24,monterrey,Tablet-Pro-16GB,1397.7,3,"4,193.10",Araceli Ulloa Blanco,flaviorivera@gmail.com,a5a9edd5-c2b3-4542-ac87-c882564547e6
8/12/24,monterrey,Tablet-Estándar-8GB,155.7,5,778.50,Espartaco Arguello Bustamante,oscararmas@grupo.com,ed2a25dc-7b7a-4810-9252-9fa56521ff40
9/12/24,Ciudad de Mexico,Teléfono-Gama media-16GB,166.45,5,832.25,Noelia Leon Sanches,fidelvazquez@estrada.info,15c297bf-5d8e-4902-b9f9-0205a370b77e
9/12/24,Medellín,Tablet-Mini-8GB,1744.95,2,"3,489.90",Frida Arroyo Zepeda,enriquevarela@yahoo.com,48fa08f3-3f1d-41d4-98c7-9d364159c3ee
9/12/24,Guadalajara,Laptop-Ultraliviana-4GB,1865.55,2,"3,731.10",Norma Celia Leiva Bañuelos,fridalopez@mena.com,a487c1e9-95f4-4b1d-b9e1-8ce364aaa62c
9/12/24,Guadalajara,Tablet-Estándar-16GB,787.78,3,"2,363.34",Timoteo Cynthia Cordero,hugocedillo@gmail.com,b5d4423c-9255-4859-8feb-44a8655b46a4
10/12/24,Ciudad de Mexico,Tablet-Pro-8GB,1001.63,3,"3,004.89",Dr. Rolando Mares,mercadohilda@gmail.com,5199a25e-ee56-4e1f-9c71-21f24998e8fc
10/12/24,monterrey,Laptop-Oficina-32GB,1708.81,1,"1,708.81",Jorge Luis Baca,egalindo@gmail.com,2f12cb9e-2010-490d-9bfa-31410ba27433
10/12/24,bogotá,Tablet-Pro-16GB,1402.2,5,"7,011.00",Jacobo Centeno Velazquez,ninosilvano@montano-rodriquez.com,495441f0-2d83-4d9c-aafc-5c80643ab7b5
10/12/24,Medellín,Laptop-Oficina-8GB,85.19,1,85.19,Octavio Madrid Acevedo,jhernadez@yahoo.com,32cbf6b2-5cd5-4174-8a02-005124de47a9
10/12/24,monterrey,Laptop-Gaming-4GB,240.45,4,961.80,Eric Bonilla,sarabiakarla@gmail.com,5c493940-b957-429c-b2c2-6378fa0e9e7b
10/12/24,CALI,Teléfono-Gama baja-8GB,1284.54,3,"3,853.62",Adan Ana Ornelas Samaniego,de-jesusnatividad@santana.com,d6516497-6c06-4709-8da9-2fbc709d5c67
10/12/24,CALI,Teléfono-Gama alta-16GB,974.06,5,"4,870.30",Serafín Antonio Fonseca,karinacarrera@mascarenas.info,b6857111-61b8-43f5-8981-c8ec006f2fb9
10/12/24,Guadalajara,Auriculares-Cancelación de ruido-8GB,1808.15,2,"3,616.30",Mitzy Noelia Ramos Menchaca,montezmicaela@laboratorios.org,1801df3c-96b3-4e4a-be9c-19777e295ccd
10/12/24,Guadalajara,Laptop-Ultraliviana-16GB,1969.69,4,"7,878.76",Clara del Valle,carlotacastro@yahoo.com,af657191-85e9-4afd-94e6-b34adf3aa8e2
10/12/24,Medellín,Tablet-Mini-16GB,2351.13,1,"2,351.13",Olga Georgina Iglesias,jrobledo@proyectos.org,d7e693a3-06a8-4900-a649-17ebdc044442
10/12/24,Ciudad de Mexico,Teléfono-Gama baja-4GB,173.92,3,521.76,Jeronimo Palomino Lozano,aguilarespartaco@luevano.com,2d00fa46-ed9d-4a83-8d4f-00268740aa20
11/12/24,bogotá,Tablet-Pro-4GB,817.03,2,"1,634.06",Leonel Salcido,carranzamaria-jose@yahoo.com,b970ae82-fee0-482e-b413-b42d8439bc7e
11/12/24,Medellín,Tablet-Mini-32GB,1332.48,5,"6,662.40",Margarita Olivas,trujillosantiago@club.com,82c801f7-86fa-465e-b47e-1a2faca2409f
11/12/24,bogotá,Tablet-Pro-16GB,273.29,5,"1,366.45",Nicolas Martín Baez,alfredosamaniego@grupo.info,3be08974-31f2-40c3-afb9-3a240fd500b5
11/12/24,monterrey,Tablet-Mini-32GB,782.8,2,"1,565.60",Ing. José Benavídez,cejamarisol@proyectos.com,eb22a1ca-e765-4386-9637-b65cff10da6f
11/12/24,Guadalajara,Auriculares-Con cable-4GB,1198.31,3,"3,594.93",Alma Paola Godoy,amadorzoe@proyectos.info,e9aad92b-b3bc-438a-9893-00066fab9810
11/12/24,Medellín,Laptop-Gaming-32GB,569.56,4,"2,278.24",Íliver Téllez,ysaldivar@perales.com,92e1c1ff-b495-49b7-a5b5-d0aeb1d04194
11/12/24,bogotá,Tablet-Estándar-16GB,1672.13,4,"6,688.52",María Cristina Amelia Rosario Trujillo,fjasso@hotmail.com,4b28f4e5-d521-4d6e-94a1-2e2d06559b71
11/12/24,Ciudad de Mexico,Teléfono-Gama baja-4GB,1603.02,4,"6,412.08",Indira Orozco Cuellar,esthersantacruz@gmail.com,a2ab5f05-64d9-4b5f-a606-40a5bd1bb17c
11/12/24,CALI,Tablet-Mini-16GB,1076.71,3,"3,230.13",Carmen Curiel Samaniego,warellano@hotmail.com,cb8f4dea-863b-4651-a226-6e0dec00b253
11/12/24,Guadalajara,Tablet-Pro-8GB,1203.25,4,"4,813.00",Augusto Adan Niño,karla73@yahoo.com,4f0f1770-3af6-4b65-a5e9-61a996e12a76
12/12/24,Ciudad de Mexico,Laptop-Oficina-32GB,1247.13,5,"6,235.65",Abigail Mayorga,elviraalva@sandoval.net,48f1f9b2-e5c3-45db-9c35-dba3af2b3e37
12/12/24,monterrey,Tablet-Pro-32GB,153.47,3,460.41,Gilberto Hernan Murillo,lgracia@corporacin.com,39f5457f-dcd1-4ade-baf5-0b5ac2798271
12/12/24,Ciudad de Mexico,Teléfono-Gama baja-8GB,834.63,4,"3,338.52",Camila María Teresa Reyna Lucero,bde-la-torre@hotmail.com,8d5984e4-42c5-40ea-a6b1-0829494656fe
12/12/24,Guadalajara,Auriculares-Bluetooth-4GB,1268.59,4,"5,074.36",Lic. Ana Luisa Montalvo,pedrobaeza@caban.com,0a48305d-5c9c-4afa-9ee6-8e31efd58718
12/12/24,Guadalajara,Teléfono-Gama baja-16GB,181.16,4,724.64,Juan Carlos Teresa Giron Sosa,reynaldo69@gmail.com,c52c3f64-0bf6-4119-ab4d-0c0c46049424
13/12/24,monterrey,Laptop-Oficina-16GB,934.1,2,"1,868.20",Roberto Mateo Hurtado Leon,sperales@hotmail.com,0332c3e0-2f25-4dfd-ad14-79f12be80567
13/12/24,monterrey,Teléfono-Gama alta-4GB,1566.36,5,"7,831.80",Isabela Mario Vigil Colunga,wde-la-rosa@club.com,ddd463db-888b-4ab8-b2a7-396cacbc0f7c
13/12/24,Medellín,Laptop-Oficina-32GB,288.64,1,288.64,Karina Núñez,laura43@yahoo.com,650656a9-a043-47bc-ae91-0380ba19f6d1
13/12/24,Guadalajara,Auriculares-Bluetooth-8GB,1164.16,4,"4,656.64",Wilfrido Daniela Alonso Gaytan,norma09@hotmail.com,63edf886-6d4d-489d-a1a2-e321304707b2
13/12/24,bogotá,Teléfono-Gama alta-16GB,494.57,1,494.57,Mtro. Emilia Rolon,alicia10@yahoo.com,3773bcf2-e766-445f-90a8-279d0bd1b1ae
13/12/24,Guadalajara,Laptop-Gaming-32GB,2145.76,5,"10,728.80",María Maximiliano Ochoa,zramos@bahena-maya.info,8f691093-3270-4ace-ae7f-f6404f3e9c97
14/12/24,CALI,Laptop-Gaming-4GB,2116.69,2,"4,233.38",Uriel Montes Contreras,fserrano@vela.com,ab896c73-e2a6-4dc5-922f-889ab750954e
14/12/24,monterrey,Auriculares-Cancelaci√≥n de ruido-16GB,2312.52,1,"2,312.52",Gerardo Sauceda,patinoadan@sanchez.biz,e8b495a0-823c-484a-8e06-d1bdd07a0b5f
14/12/24,Medellín,Laptop-Gaming-8GB,516.02,4,"2,064.08",Ernesto Quezada,qcastellanos@partida-valles.com,89cde298-9d2d-459e-ac2a-33f1db2b8db1
14/12/24,bogotá,Laptop-Ultraliviana-32GB,177.74,4,710.96,Abraham Israel Cortés Gaitan,maria-luisacaraballo@garcia-betancourt.com,e14300c1-3569-475f-a547-4c787f5cf604
14/12/24,Ciudad de Mexico,Laptop-Oficina-16GB,2083.24,1,"2,083.24",Humberto Yeni Ceballos,rgomez@gmail.com,5532c3c2-1fd2-4b63-a93a-fe0891b55345
14/12/24,Ciudad de Mexico,Tablet-Estándar-32GB,818.61,3,"2,455.83",Eugenio Almonte,kescamilla@garza-olivares.com,b5bf5404-1040-4584-9e23-bd9aa4a748c4
14/12/24,monterrey,Auriculares-Con cable-32GB,2389.97,3,"7,169.91",Sr(a). María Navarrete,valverdeadalberto@bernal-arellano.com,d079bbf1-e637-4020-8ca5-6bb2c45c34f9
14/12/24,Guadalajara,Laptop-Gaming-4GB,997.09,2,"1,994.18",Raquel Crespo Carrion,flaviorosado@yahoo.com,7896d226-252e-4fbf-902d-719da7aaaf24
14/12/24,Ciudad de Mexico,Tablet-Mini-16GB,1939.56,5,"9,697.80",Jonas Peña,rzavala@yahoo.com,71b6157e-f3ed-4bd0-83ed-fc382c96bff0
